Census Tract,Year,House Total,Under 50K,50K-100K,100K-250K,250K-500K,500K-1M,1M-1.5M,1.5M-2M,2M+,Education Total,No Formal Education,Elementary School,Middle School,High School,Some college/no degree,Bachelor's degree,Graduate Degree
"Census Tract 36.02, Multnomah County, Oregon",2020.0,2195.0,0.008200456,0.0,0.028246014,0.30022779,0.66332574,0.0,0.0,0.0,5223.0,0.011104729,0.000191461,0.008041356,0.116599655,0.304614206,0.35515987,0.204288723
"Census Tract 36.03, Multnomah County, Oregon",2020.0,576.0,0.019097222,0.006944444,0.036458333,0.475694444,0.420138889,0.006944444,0.0,0.034722222,1487.0,0.045729657,0.012104909,0.0,0.219905851,0.203765972,0.359784802,0.15870881
"Census Tract 37.01, Multnomah County, Oregon",2020.0,1026.0,0.0,0.0,0.035087719,0.80214425,0.162768031,0.0,0.0,0.0,3503.0,0.040251213,0.016271767,0.0422495,0.155009991,0.26206109,0.318584071,0.165572367
"Census Tract 37.02, Multnomah County, Oregon",2020.0,673.0,0.0,0.0,0.007429421,0.383358098,0.603268945,0.005943536,0.0,0.0,2260.0,0.0,0.0,0.0,0.12699115,0.245575221,0.410176991,0.217256637
"Census Tract 38.01, Multnomah County, Oregon",2020.0,754.0,0.015915119,0.0,0.038461538,0.685676393,0.25066313,0.00928382,0.0,0.0,2228.0,0.012567325,0.0,0.003141831,0.139138241,0.299820467,0.349192101,0.196140036
"Census Tract 38.02, Multnomah County, Oregon",2020.0,903.0,0.011074197,0.0,0.031007752,0.728682171,0.210409745,0.0,0.0,0.018826135,2688.0,0.011904762,0.0,0.014880952,0.146949405,0.2734375,0.359002976,0.193824405
"Census Tract 38.03, Multnomah County, Oregon",2020.0,952.0,0.0,0.0,0.031512605,0.572478992,0.396008403,0.0,0.0,0.0,3487.0,0.002581015,0.011471179,0.011757958,0.108689418,0.242615429,0.473759679,0.149125323
"Census Tract 39.02, Multnomah County, Oregon",2020.0,1095.0,0.021917808,0.0,0.00913242,0.597260274,0.361643836,0.010045662,0.0,0.0,2886.0,0.002425502,0.0,0.007276507,0.127165627,0.264379764,0.330907831,0.267844768
"Census Tract 39.03, Multnomah County, Oregon",2020.0,865.0,0.0,0.0,0.128323699,0.707514451,0.16416185,0.0,0.0,0.0,2900.0,0.0,0.0,0.05137931,0.247586207,0.236551724,0.265862069,0.19862069
"Census Tract 39.04, Multnomah County, Oregon",2020.0,1352.0,0.01035503,0.0,0.028106509,0.826183432,0.13535503,0.0,0.0,0.0,3142.0,0.008593253,0.00700191,0.00700191,0.146403565,0.307765754,0.326225334,0.197008275
"Census Tract 40.02, Multnomah County, Oregon",2020.0,1133.0,0.0,0.0,0.019417476,0.565754634,0.413062665,0.001765225,0.0,0.0,2990.0,0.004682274,0.0,0.001672241,0.176588629,0.219063545,0.323076923,0.274916388
"Census Tract 40.03, Multnomah County, Oregon",2020.0,1471.0,0.0,0.022433719,0.142080218,0.793337865,0.042148199,0.0,0.0,0.0,5051.0,0.062165908,0.024549594,0.014452584,0.316768957,0.283508216,0.228865571,0.06968917
"Census Tract 41.02, Multnomah County, Oregon",2020.0,1673.0,0.0,0.0,0.098027496,0.696951584,0.196054991,0.0,0.0,0.008965929,4492.0,0.013134461,0.002448798,0.005788068,0.274487979,0.188557435,0.340382903,0.175200356
"Census Tract 41.03, Multnomah County, Oregon",2020.0,1286.0,0.0,0.0,0.145412131,0.732503888,0.122083981,0.0,0.0,0.0,3380.0,0.013905325,0.013905325,0.0,0.192899408,0.318343195,0.34852071,0.112426036
"Census Tract 41.04, Multnomah County, Oregon",2020.0,397.0,0.0,0.025188917,0.047858942,0.753148615,0.173803526,0.0,0.0,0.0,2204.0,0.0,0.037205082,0.029038113,0.359346642,0.308983666,0.19646098,0.068965517
"Census Tract 42, Multnomah County, Oregon",2020.0,772.0,0.006476684,0.0,0.165803109,0.725388601,0.102331606,0.0,0.0,0.0,3337.0,0.0,0.0,0.001798022,0.211267606,0.263410249,0.369193887,0.154330237
"Census Tract 43, Multnomah County, Oregon",2020.0,401.0,0.012468828,0.0,0.034912718,0.433915212,0.476309227,0.042394015,0.0,0.0,843.0,0.008303677,0.0,0.0,0.212336892,0.154211151,0.302491103,0.322657177
"Census Tract 45, Multnomah County, Oregon",2020.0,623.0,0.0,0.0,0.0,0.158908507,0.637239165,0.192616372,0.0,0.011235955,2403.0,0.017062006,0.0,0.0,0.057844361,0.136496047,0.367873491,0.420724095
"Census Tract 46.01, Multnomah County, Oregon",2020.0,1302.0,0.006144393,0.0,0.0,0.161290323,0.458525346,0.233486943,0.112903226,0.02764977,2747.0,0.00837277,0.0,0.0,0.060793593,0.117218784,0.336366946,0.477247907
"Census Tract 46.02, Multnomah County, Oregon",2020.0,651.0,0.0,0.0,0.041474654,0.075268817,0.35483871,0.353302611,0.067588326,0.107526882,1536.0,0.005859375,0.001302083,0.0,0.0390625,0.106119792,0.37109375,0.4765625
"Census Tract 47, Multnomah County, Oregon",2020.0,584.0,0.0,0.0,0.0,0.275684932,0.476027397,0.126712329,0.094178082,0.02739726,3745.0,0.0,0.0,0.004272363,0.095594126,0.125233645,0.463818425,0.311081442
"Census Tract 48, Multnomah County, Oregon",2020.0,305.0,0.0,0.0,0.0,0.695081967,0.186885246,0.0,0.055737705,0.062295082,2230.0,0.00044843,0.0,0.005381166,0.103139013,0.235874439,0.444843049,0.210313901
"Census Tract 49.01, Multnomah County, Oregon",2020.0,261.0,0.0,0.0,0.0,0.379310345,0.318007663,0.214559387,0.088122605,0.0,2122.0,0.0,0.0,0.000471254,0.065975495,0.155513666,0.540999057,0.237040528
"Census Tract 49.02, Multnomah County, Oregon",2020.0,110.0,0.0,0.0,0.0,0.481818182,0.518181818,0.0,0.0,0.0,1977.0,0.0,0.0,0.0,0.137076378,0.25897825,0.342438037,0.261507334
"Census Tract 50.01, Multnomah County, Oregon",2020.0,534.0,0.0,0.0,0.0,0.653558052,0.269662921,0.063670412,0.013108614,0.0,2605.0,0.0,0.0,0.011132438,0.05950096,0.102879079,0.423800384,0.40268714
"Census Tract 50.02, Multnomah County, Oregon",2020.0,123.0,0.130081301,0.0,0.504065041,0.0,0.365853659,0.0,0.0,0.0,612.0,0.0,0.0,0.0,0.0,0.251633987,0.513071895,0.235294118
"Census Tract 51.01, Multnomah County, Oregon",2020.0,755.0,0.0,0.0,0.0,0.352317881,0.462251656,0.153642384,0.0,0.031788079,2961.0,0.0,0.0,0.0,0.09658899,0.211077339,0.372171564,0.320162107
"Census Tract 51.02, Multnomah County, Oregon",2020.0,758.0,0.0,0.021108179,0.0,0.306068602,0.447229551,0.063324538,0.04353562,0.118733509,2993.0,0.0,0.0,0.0,0.064149683,0.090878717,0.477113264,0.367858336
"Census Tract 51.03, Multnomah County, Oregon",2020.0,316.0,0.0,0.0,0.0,0.816455696,0.183544304,0.0,0.0,0.0,2645.0,0.0,0.0,0.009829868,0.438185255,0.272589792,0.124763705,0.15463138
"Census Tract 52.01, Multnomah County, Oregon",2020.0,64.0,0.0,0.0,0.734375,0.265625,0.0,0.0,0.0,0.0,1629.0,0.011049724,0.013505218,0.004910988,0.127071823,0.365254758,0.273173726,0.205033763
"Census Tract 52.02, Multnomah County, Oregon",2020.0,441.0,0.0,0.0,0.10430839,0.650793651,0.16553288,0.047619048,0.0,0.031746032,2195.0,0.0,0.0,0.0,0.098405467,0.138041002,0.483826879,0.279726651
"Census Tract 55, Multnomah County, Oregon",2020.0,309.0,0.038834951,0.0,0.148867314,0.346278317,0.414239482,0.0,0.051779935,0.0,2053.0,0.01899659,0.0,0.003896736,0.137359961,0.233804189,0.319532392,0.286410132
"Census Tract 56.01, Multnomah County, Oregon",2020.0,278.0,0.0,0.0,0.097122302,0.517985612,0.384892086,0.0,0.0,0.0,2240.0,0.009821429,0.075446429,0.006696429,0.123660714,0.232589286,0.304017857,0.247767857
"Census Tract 56.02, Multnomah County, Oregon",2020.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,854.0,0.033957845,0.0,0.035128806,0.215456674,0.292740047,0.337236534,0.085480094
"Census Tract 57.01, Multnomah County, Oregon",2020.0,62.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,352.0,0.0,0.0,0.0,0.190340909,0.099431818,0.528409091,0.181818182
"Census Tract 57.02, Multnomah County, Oregon",2020.0,590.0,0.027118644,0.0,0.115254237,0.610169492,0.166101695,0.081355932,0.0,0.0,3139.0,0.014972921,0.00223001,0.007645747,0.046511628,0.172985027,0.414463205,0.341191462
"Census Tract 58, Multnomah County, Oregon",2020.0,1295.0,0.0,0.011583012,0.057142857,0.083397683,0.645559846,0.130501931,0.039382239,0.032432432,3729.0,0.000268168,0.0,0.006436042,0.040225261,0.185304371,0.36256369,0.405202467
"Census Tract 59.01, Multnomah County, Oregon",2020.0,337.0,0.0,0.0,0.109792285,0.53115727,0.359050445,0.0,0.0,0.0,1940.0,0.0,0.022680412,0.007731959,0.046907216,0.208247423,0.394845361,0.319587629
"Census Tract 59.02, Multnomah County, Oregon",2020.0,735.0,0.0,0.0,0.036734694,0.163265306,0.726530612,0.058503401,0.014965986,0.0,2988.0,0.0,0.0,0.0,0.035475234,0.18373494,0.356760375,0.424029451
"Census Tract 59.03, Multnomah County, Oregon",2020.0,1014.0,0.0,0.0,0.015779093,0.50295858,0.453648915,0.013806706,0.0,0.013806706,2505.0,0.0,0.0,0.0,0.02994012,0.101397206,0.469860279,0.398802395
"Census Tract 60.01, Multnomah County, Oregon",2020.0,398.0,0.0,0.0,0.045226131,0.24120603,0.565326633,0.108040201,0.040201005,0.0,1187.0,0.0,0.0,0.0,0.048862679,0.149115417,0.428812131,0.373209773
"Census Tract 60.02, Multnomah County, Oregon",2020.0,754.0,0.00795756,0.0,0.022546419,0.164456233,0.805039788,0.0,0.0,0.0,1895.0,0.0,0.0,0.0,0.080738786,0.153562005,0.429023747,0.336675462
"Census Tract 61, Multnomah County, Oregon",2020.0,873.0,0.010309278,0.0,0.017182131,0.162657503,0.76975945,0.030927835,0.0,0.009163803,2057.0,0.003889159,0.0,0.002916869,0.092367526,0.11473019,0.417598444,0.368497812
"Census Tract 62, Multnomah County, Oregon",2020.0,962.0,0.0,0.0,0.005197505,0.396049896,0.575883576,0.006237006,0.0,0.016632017,2545.0,0.000785855,0.0,0.000392927,0.075049116,0.274263261,0.381925344,0.267583497
"Census Tract 63, Multnomah County, Oregon",2020.0,1515.0,0.007260726,0.008580858,0.028382838,0.287128713,0.333993399,0.117491749,0.119471947,0.097689769,3257.0,0.002149217,0.0,0.0,0.069389008,0.181455327,0.39514891,0.351857538
"Census Tract 64.02, Multnomah County, Oregon",2020.0,2170.0,0.006451613,0.0,0.073271889,0.325345622,0.55437788,0.015668203,0.024884793,0.0,4463.0,0.0,0.007170065,0.0,0.063186198,0.178803495,0.354470087,0.396370155
"Census Tract 64.03, Multnomah County, Oregon",2020.0,857.0,0.0,0.01050175,0.053675613,0.574095683,0.361726954,0.0,0.0,0.0,2904.0,0.020661157,0.0,0.02238292,0.161157025,0.303374656,0.373966942,0.1184573
"Census Tract 64.04, Multnomah County, Oregon",2020.0,1171.0,0.005123826,0.01793339,0.210930828,0.314261315,0.438087105,0.013663535,0.0,0.0,2810.0,0.002846975,0.0,0.0,0.112099644,0.267615658,0.338434164,0.279003559
"Census Tract 65.01, Multnomah County, Oregon",2020.0,2124.0,0.007532957,0.0,0.013653484,0.577683616,0.36440678,0.02259887,0.014124294,0.0,4556.0,0.0,0.0,0.004389816,0.115891133,0.241000878,0.385206321,0.253511853
"Census Tract 65.02, Multnomah County, Oregon",2020.0,1472.0,0.0,0.0,0.285326087,0.353940217,0.343070652,0.007472826,0.0,0.010190217,3753.0,0.0,0.0,0.000266454,0.089528377,0.303490541,0.338662403,0.268052225
"Census Tract 66.01, Multnomah County, Oregon",2020.0,955.0,0.0,0.0,0.032460733,0.351832461,0.6,0.008376963,0.007329843,0.0,2187.0,0.0,0.0,0.0,0.059899406,0.220393233,0.413808871,0.305898491
"Census Tract 66.02, Multnomah County, Oregon",2020.0,1207.0,0.0,0.0,0.058823529,0.45981773,0.481358741,0.0,0.0,0.0,4174.0,0.0,0.0,0.010301869,0.086008625,0.193339722,0.405126977,0.305222808
"Census Tract 67.01, Multnomah County, Oregon",2020.0,862.0,0.009280742,0.0,0.006960557,0.435034803,0.522041763,0.017401392,0.009280742,0.0,2398.0,0.002502085,0.0,0.0,0.117180984,0.185571309,0.438281902,0.25646372
"Census Tract 67.02, Multnomah County, Oregon",2020.0,891.0,0.0,0.0,0.025813692,0.399551066,0.569023569,0.005611672,0.0,0.0,2413.0,0.004973063,0.0,0.031081641,0.089100705,0.225031082,0.380024865,0.269788645
"Census Tract 68.01, Multnomah County, Oregon",2020.0,620.0,0.017741935,0.0,0.019354839,0.162903226,0.756451613,0.043548387,0.0,0.0,1533.0,0.0,0.0,0.008480104,0.138943249,0.170906719,0.316373125,0.365296804
"Census Tract 68.02, Multnomah County, Oregon",2020.0,1096.0,0.0,0.0,0.008211679,0.156934307,0.77919708,0.03649635,0.008211679,0.010948905,2572.0,0.031493002,0.0,0.00311042,0.072706065,0.223172628,0.293934681,0.375583204
"Census Tract 69, Multnomah County, Oregon",2020.0,1011.0,0.0,0.0,0.043521266,0.100890208,0.410484669,0.230464886,0.067260138,0.147378833,2046.0,0.0,0.0,0.0,0.044965787,0.16568915,0.428641251,0.360703812
"Census Tract 70.01, Multnomah County, Oregon",2020.0,1763.0,0.0,0.0,0.0,0.277368123,0.575155984,0.089619966,0.048780488,0.00907544,3697.0,0.0,0.0,0.0,0.053286448,0.139572626,0.360833108,0.446307817
"Census Tract 70.02, Multnomah County, Oregon",2020.0,1150.0,0.0,0.0,0.015652174,0.049565217,0.587826087,0.179130435,0.07826087,0.089565217,2545.0,0.0043222,0.0,0.0,0.041257367,0.157956778,0.372888016,0.423575639
"Census Tract 71, Multnomah County, Oregon",2020.0,846.0,0.014184397,0.013002364,0.069739953,0.209219858,0.524822695,0.15248227,0.010638298,0.005910165,2006.0,0.020937188,0.02442672,0.0,0.166500499,0.375872383,0.270189432,0.142073779
"Census Tract 72.01, Multnomah County, Oregon",2020.0,901.0,0.15427303,0.123196448,0.206437292,0.368479467,0.137624861,0.009988901,0.0,0.0,2043.0,0.010768478,0.008321096,0.004405286,0.284875184,0.350954479,0.186000979,0.154674498
"Census Tract 72.02, Multnomah County, Oregon",2020.0,766.0,0.125326371,0.05613577,0.084856397,0.544386423,0.177545692,0.011749347,0.0,0.0,2432.0,0.023848684,0.018092105,0.035773026,0.188322368,0.388569079,0.237664474,0.107730263
"Census Tract 73, Multnomah County, Oregon",2020.0,75.0,0.0,0.066666667,0.2,0.386666667,0.346666667,0.0,0.0,0.0,925.0,0.0,0.005405405,0.057297297,0.457297297,0.433513514,0.038918919,0.007567568
"Census Tract 74, Multnomah County, Oregon",2020.0,609.0,0.075533662,0.02955665,0.174055829,0.431855501,0.285714286,0.0,0.0,0.003284072,2241.0,0.001338688,0.0,0.058456046,0.274877287,0.297634984,0.226684516,0.141008478
"Census Tract 75, Multnomah County, Oregon",2020.0,1076.0,0.053903346,0.0,0.058550186,0.751858736,0.080855019,0.040892193,0.0,0.01394052,3659.0,0.012298442,0.001366494,0.005465974,0.236403389,0.262640066,0.318939601,0.162886034
"Census Tract 76, Multnomah County, Oregon",2020.0,858.0,0.095571096,0.0,0.199300699,0.642191142,0.062937063,0.0,0.0,0.0,2454.0,0.046862266,0.007334963,0.078239609,0.251426243,0.30806846,0.204563977,0.103504482
"Census Tract 77, Multnomah County, Oregon",2020.0,677.0,0.053175775,0.013293944,0.257016248,0.670605613,0.005908419,0.0,0.0,0.0,1740.0,0.007471264,0.013793103,0.026436782,0.318965517,0.316666667,0.255747126,0.06091954
"Census Tract 78, Multnomah County, Oregon",2020.0,569.0,0.003514938,0.0,0.124780316,0.704745167,0.166959578,0.0,0.0,0.0,1771.0,0.029926595,0.001693958,0.0,0.326369283,0.339356296,0.194805195,0.107848673
"Census Tract 79, Multnomah County, Oregon",2020.0,965.0,0.0,0.0,0.139896373,0.813471503,0.046632124,0.0,0.0,0.0,3194.0,0.052285535,0.0,0.019411396,0.322479649,0.342204133,0.184408265,0.079211021
"Census Tract 80.01, Multnomah County, Oregon",2020.0,766.0,0.0,0.0,0.131853786,0.809399478,0.040469974,0.0,0.0,0.018276762,2181.0,0.036680422,0.0,0.0,0.322787712,0.342503439,0.199908299,0.098120128
"Census Tract 80.02, Multnomah County, Oregon",2020.0,653.0,0.0,0.013782542,0.159264931,0.826952527,0.0,0.0,0.0,0.0,1775.0,0.049577465,0.006197183,0.04056338,0.282253521,0.344788732,0.201126761,0.075492958
"Census Tract 81, Multnomah County, Oregon",2020.0,1126.0,0.014209591,0.0,0.169626998,0.81616341,0.0,0.0,0.0,0.0,6381.0,0.021626704,0.010499922,0.017552108,0.436138536,0.253095126,0.187431437,0.073656167
"Census Tract 82.01, Multnomah County, Oregon",2020.0,764.0,0.017015707,0.0,0.095549738,0.756544503,0.130890052,0.0,0.0,0.0,2471.0,0.094698503,0.005261028,0.019020639,0.201942533,0.295831647,0.243221368,0.140024282
"Census Tract 82.03, Multnomah County, Oregon",2020.0,857.0,0.0,0.0,0.291715286,0.68378063,0.0,0.024504084,0.0,0.0,3936.0,0.0,0.026168699,0.018292683,0.332571138,0.377794715,0.142276423,0.102896341
"Census Tract 82.04, Multnomah County, Oregon",2020.0,669.0,0.092675635,0.0,0.391629297,0.482810164,0.0,0.032884903,0.0,0.0,2039.0,0.068661108,0.012751349,0.141736145,0.444335459,0.240313879,0.051005395,0.041196665
"Census Tract 83.01, Multnomah County, Oregon",2020.0,596.0,0.030201342,0.015100671,0.263422819,0.66442953,0.026845638,0.0,0.0,0.0,3139.0,0.100987576,0.013061485,0.036954444,0.290856961,0.302007009,0.180312201,0.075820325
"Census Tract 83.02, Multnomah County, Oregon",2020.0,947.0,0.080253432,0.004223865,0.187961985,0.727560718,0.0,0.0,0.0,0.0,3805.0,0.026281209,0.033377135,0.0239159,0.341392904,0.355847569,0.140341656,0.078843627
"Census Tract 84, Multnomah County, Oregon",2020.0,832.0,0.0,0.078125,0.381009615,0.540865385,0.0,0.0,0.0,0.0,3234.0,0.062461348,0.015769944,0.052875696,0.309833024,0.360853432,0.153061224,0.045145331
"Census Tract 85, Multnomah County, Oregon",2020.0,884.0,0.007918552,0.012443439,0.259049774,0.659502262,0.061085973,0.0,0.0,0.0,3192.0,0.031954887,0.014097744,0.0,0.410087719,0.361215539,0.131265664,0.051378446
"Census Tract 86, Multnomah County, Oregon",2020.0,1018.0,0.089390963,0.0,0.226915521,0.622789784,0.060903733,0.0,0.0,0.0,3218.0,0.024238658,0.010876321,0.023617154,0.303915475,0.392790553,0.160348042,0.084213797
"Census Tract 87, Multnomah County, Oregon",2020.0,1413.0,0.007784855,0.0,0.145081387,0.753007785,0.094125973,0.0,0.0,0.0,3961.0,0.042413532,0.02019692,0.004544307,0.347134562,0.243120424,0.216611967,0.125978288
"Census Tract 88, Multnomah County, Oregon",2020.0,1172.0,0.007679181,0.0,0.271331058,0.666382253,0.037542662,0.0,0.0,0.017064846,3230.0,0.0,0.00123839,0.018885449,0.322291022,0.326625387,0.221981424,0.108978328
"Census Tract 89.02, Multnomah County, Oregon",2020.0,589.0,0.0,0.0,0.166383701,0.713073005,0.120543294,0.0,0.0,0.0,3085.0,0.01102107,0.027228525,0.0,0.388654781,0.340356564,0.175040519,0.057698541
"Census Tract 89.03, Multnomah County, Oregon",2020.0,1302.0,0.023041475,0.0,0.069892473,0.622119816,0.231182796,0.043010753,0.0,0.010752688,3378.0,0.019834221,0.011545293,0.012433393,0.238898757,0.307874482,0.20633511,0.203078745
"Census Tract 89.04, Multnomah County, Oregon",2020.0,1052.0,0.030418251,0.075095057,0.153041825,0.686311787,0.05513308,0.0,0.0,0.0,3686.0,0.044763972,0.018448182,0.039066739,0.321486706,0.37032013,0.123440043,0.082474227
"Census Tract 90.01, Multnomah County, Oregon",2020.0,1170.0,0.04957265,0.014529915,0.176068376,0.708547009,0.051282051,0.0,0.0,0.0,3976.0,0.017102616,0.0,0.02917505,0.459255533,0.372736419,0.081488934,0.040241449
"Census Tract 90.02, Multnomah County, Oregon",2020.0,517.0,0.03868472,0.143133462,0.104448743,0.713733075,0.0,0.0,0.0,0.0,3239.0,0.008027169,0.031182464,0.029947515,0.389935165,0.384995369,0.07224452,0.083667799
"Census Tract 91.01, Multnomah County, Oregon",2020.0,1004.0,0.076693227,0.0,0.3187251,0.604581673,0.0,0.0,0.0,0.0,4031.0,0.020590424,0.017117341,0.034730836,0.455222029,0.358719921,0.098486728,0.015132721
"Census Tract 91.02, Multnomah County, Oregon",2020.0,1519.0,0.026991442,0.02435813,0.235023041,0.713627386,0.0,0.0,0.0,0.0,4474.0,0.021010282,0.016763523,0.043361645,0.368573983,0.371703174,0.106616004,0.07197139
"Census Tract 92.02, Multnomah County, Oregon",2020.0,993.0,0.045317221,0.009063444,0.440080564,0.472306143,0.01611279,0.0,0.0,0.017119839,3603.0,0.034693311,0.039689148,0.050513461,0.311407161,0.376353039,0.132389675,0.054954205
"Census Tract 92.03, Multnomah County, Oregon",2020.0,702.0,0.142450142,0.0,0.12962963,0.727920228,0.0,0.0,0.0,0.0,2605.0,0.048752399,0.0,0.001535509,0.440307102,0.243761996,0.148176583,0.117466411
"Census Tract 92.04, Multnomah County, Oregon",2020.0,862.0,0.038283063,0.0,0.316705336,0.606728538,0.005800464,0.0,0.0,0.032482599,2882.0,0.034351145,0.017002082,0.013879251,0.337265788,0.43129771,0.145385149,0.020818876
"Census Tract 93.01, Multnomah County, Oregon",2020.0,904.0,0.057522124,0.0,0.149336283,0.761061947,0.032079646,0.0,0.0,0.0,4422.0,0.028720036,0.005427408,0.036408865,0.339439168,0.389642696,0.135911352,0.064450475
"Census Tract 93.02, Multnomah County, Oregon",2020.0,884.0,0.007918552,0.0,0.212669683,0.754524887,0.024886878,0.0,0.0,0.0,3387.0,0.006495424,0.0,0.012105108,0.34130499,0.375848834,0.190729259,0.073516386
"Census Tract 94, Multnomah County, Oregon",2020.0,2494.0,0.012429832,0.0,0.135124298,0.823175621,0.029270249,0.0,0.0,0.0,5440.0,0.014522059,0.004595588,0.014889706,0.256433824,0.363786765,0.240808824,0.104963235
"Census Tract 95.01, Multnomah County, Oregon",2020.0,1203.0,0.049875312,0.019950125,0.187032419,0.674147963,0.068994181,0.0,0.0,0.0,3233.0,0.020723786,0.0,0.017321373,0.354469533,0.332508506,0.193318899,0.081657903
"Census Tract 95.02, Multnomah County, Oregon",2020.0,904.0,0.01659292,0.009955752,0.034292035,0.907079646,0.032079646,0.0,0.0,0.0,2868.0,0.003138075,0.0,0.0013947,0.276499303,0.269177127,0.293235704,0.156555091
"Census Tract 96.03, Multnomah County, Oregon",2020.0,818.0,0.011002445,0.0,0.185819071,0.803178484,0.0,0.0,0.0,0.0,2297.0,0.017414018,0.013931215,0.007836308,0.372224641,0.452329125,0.092729647,0.043535046
"Census Tract 96.04, Multnomah County, Oregon",2020.0,818.0,0.055012225,0.053789731,0.320293399,0.570904645,0.0,0.0,0.0,0.0,3121.0,0.091316886,0.041973726,0.024351169,0.291252804,0.450176226,0.075616789,0.0253124
"Census Tract 96.05, Multnomah County, Oregon",2020.0,1029.0,0.0,0.0,0.172983479,0.811467444,0.015549077,0.0,0.0,0.0,3760.0,0.017819149,0.003191489,0.063297872,0.357446809,0.334840426,0.13643617,0.086968085
"Census Tract 96.06, Multnomah County, Oregon",2020.0,691.0,0.068017366,0.0,0.256150507,0.662807525,0.013024602,0.0,0.0,0.0,3502.0,0.035122787,0.01798972,0.10251285,0.402912621,0.312964021,0.072529983,0.055968018
"Census Tract 97.01, Multnomah County, Oregon",2020.0,973.0,0.007194245,0.011305242,0.369989723,0.611510791,0.0,0.0,0.0,0.0,3382.0,0.010940272,0.008870491,0.039325843,0.352454169,0.450325251,0.100236546,0.037847428
"Census Tract 97.03, Multnomah County, Oregon",2020.0,1247.0,0.171611868,0.0,0.278267843,0.541299118,0.008821171,0.0,0.0,0.0,3270.0,0.025076453,0.017737003,0.084097859,0.400611621,0.379816514,0.060856269,0.031804281
"Census Tract 97.04, Multnomah County, Oregon",2020.0,990.0,0.0,0.0,0.167676768,0.832323232,0.0,0.0,0.0,0.0,2777.0,0.002520706,0.002880807,0.1303565,0.38242708,0.374144761,0.107670148,0.0
"Census Tract 98.01, Multnomah County, Oregon",2020.0,497.0,0.134808853,0.098591549,0.426559356,0.317907445,0.0,0.022132797,0.0,0.0,2520.0,0.036111111,0.033333333,0.03015873,0.446428571,0.323412698,0.088888889,0.041666667
"Census Tract 98.03, Multnomah County, Oregon",2020.0,1137.0,0.019349164,0.012313105,0.260334213,0.695690413,0.0,0.012313105,0.0,0.0,4848.0,0.046617162,0.024546205,0.031765677,0.313325083,0.382425743,0.147070957,0.054249175
"Census Tract 98.04, Multnomah County, Oregon",2020.0,658.0,0.024316109,0.022796353,0.227963526,0.67781155,0.047112462,0.0,0.0,0.0,2300.0,0.063913043,0.006521739,0.047391304,0.350869565,0.344782609,0.161304348,0.025217391
"Census Tract 99.03, Multnomah County, Oregon",2020.0,2212.0,0.013110307,0.0,0.086347197,0.756329114,0.129746835,0.007233273,0.0,0.007233273,5192.0,0.028505393,0.0,0.026194145,0.224383667,0.361710324,0.204160247,0.155046225
"Census Tract 99.04, Multnomah County, Oregon",2020.0,799.0,0.018773467,0.067584481,0.237797247,0.675844806,0.0,0.0,0.0,0.0,2513.0,0.0,0.016315161,0.0,0.332670115,0.429765221,0.167926781,0.053322722
"Census Tract 99.05, Multnomah County, Oregon",2020.0,939.0,0.075612354,0.0,0.193823216,0.722044728,0.008519702,0.0,0.0,0.0,2129.0,0.0,0.0,0.004697041,0.322217003,0.389854392,0.187881635,0.09534993
"Census Tract 99.06, Multnomah County, Oregon",2020.0,1268.0,0.01340694,0.012618297,0.081230284,0.782334385,0.110410095,0.0,0.0,0.0,2899.0,0.007243877,0.0,0.012418075,0.20800276,0.338047603,0.317005864,0.117281821
"Census Tract 99.07, Multnomah County, Oregon",2020.0,1711.0,0.0,0.004091175,0.158386908,0.542957335,0.260081823,0.034482759,0.0,0.0,4148.0,0.022179364,0.008196721,0.022420444,0.325458052,0.324252652,0.161041466,0.136451302
"Census Tract 100.01, Multnomah County, Oregon",2020.0,643.0,0.0,0.0,0.237947123,0.66718507,0.069984448,0.0,0.0,0.024883359,4179.0,0.013639627,0.005025126,0.035175879,0.354151711,0.32017229,0.165589854,0.106245513
"Census Tract 100.02, Multnomah County, Oregon",2020.0,1283.0,0.02650039,0.0,0.226812159,0.713172253,0.011691348,0.0,0.0,0.02182385,4097.0,0.021479131,0.0,0.002684891,0.275567488,0.445936051,0.151818404,0.102514035
"Census Tract 101.01, Multnomah County, Oregon",2020.0,832.0,0.139423077,0.014423077,0.342548077,0.503605769,0.0,0.0,0.0,0.0,2868.0,0.0041841,0.021269177,0.0,0.391213389,0.419456067,0.116806137,0.04707113
"Census Tract 101.02, Multnomah County, Oregon",2020.0,719.0,0.030598053,0.0,0.054242003,0.915159944,0.0,0.0,0.0,0.0,3123.0,0.0,0.041946846,0.0,0.359269933,0.389048991,0.129362792,0.080371438
"Census Tract 102, Multnomah County, Oregon",2020.0,2138.0,0.199719364,0.049579046,0.121141254,0.555659495,0.073900842,0.0,0.0,0.0,4768.0,0.037541946,0.009647651,0.016778523,0.35738255,0.329488255,0.179739933,0.069421141
"Census Tract 103.03, Multnomah County, Oregon",2020.0,1026.0,0.030214425,0.032163743,0.15497076,0.723196881,0.03411306,0.0,0.0,0.025341131,3720.0,0.0,0.016666667,0.031989247,0.338978495,0.364784946,0.16155914,0.086021505
