Census Tract,Year,House Total,Under 50K,50K-100K,100K-250K,250K-500K,500K-1M,1M-1.5M,1.5M-2M,2M+,Education Total,No Formal Education,Elementary School,Middle School,High School,Some college/no degree,Bachelor's degree,Graduate Degree
"Census Tract 16.02, Multnomah County, Oregon",2020.0,1494.0,0.11632714034561743,0.09561842813532376,0.093708166,0.789825971,0.053547523,0.009189298983829601,0.0,0.0,3872.0,0.13754086281474298,0.12985596170657968,0.009083276334922386,0.42115073579398205,0.5678757258521369,0.6198413730643861,0.2015390815525593
"Census Tract 17.02, Multnomah County, Oregon",2020.0,821.0,0.0,0.0,0.207064555,0.769792935,0.023142509,0.0,0.0,0.0,2970.0,0.19804667818757019,0.0044550926790270454,0.06631465871765625,0.282213439368895,0.7429212757949516,0.5582277334955322,0.2261621859777783
"Census Tract 17.03, Multnomah County, Oregon",2020.0,1212.0,0.057819902024899936,0.0,0.107260726,0.672442244,0.199669967,0.0,0.0,0.0,3049.0,0.16684563404915279,0.0,0.02307015812115831,0.2132131696777647,0.5710225056587304,0.5692900170934326,0.48660889178632033
"Census Tract 17.04, Multnomah County, Oregon",2020.0,923.0,0.0,0.0,0.234019502,0.542795233,0.223185265,0.0,0.0,0.0,2137.0,0.04091480275859753,0.0,0.0,0.5691033742127977,0.4078060277895563,0.4895484740974466,0.3947488566234478
"Census Tract 18.01, Multnomah County, Oregon",2020.0,723.0,0.0,0.0,0.0,0.529737206,0.470262794,0.0,0.0,0.0,3713.0,0.10061557291965609,0.09978073851860957,0.009472247493756929,0.38951275668555635,0.43898671388750443,0.6249358821163223,0.3767088614657058
"Census Tract 18.02, Multnomah County, Oregon",2020.0,799.0,0.0,0.0,0.051314143,0.276595745,0.628285357,0.10023122136442637,0.0,0.0,2855.0,0.0,0.0,0.0,0.21043173611448227,0.614520147893357,0.5845170640042101,0.47607990844690096
"Census Tract 19, Multnomah County, Oregon",2020.0,1607.0,0.0,0.0,0.006222775,0.065961419,0.735532047,0.20645903061071688,0.3649782200863723,0.17584475690629073,3805.0,0.0,0.03129691360123785,0.01109186802678036,0.14637490659382615,0.3186367149731214,0.7729850406971434,0.6370704034016744
"Census Tract 20.01, Multnomah County, Oregon",2020.0,423.0,0.0,0.0,0.156028369,0.231678487,0.579196217,0.07573025670133307,0.0,0.0,2312.0,0.044693851792592165,0.0,0.0,0.2882879486690171,0.40261987022824813,0.8392267933551113,0.3212902474469232
"Census Tract 20.02, Multnomah County, Oregon",2020.0,308.0,0.191121054734722,0.0,0.0,0.204545455,0.727272727,0.0,0.0,0.0,3210.0,0.012381040701588701,0.0,0.0,0.20479479924883837,0.5483492390131774,0.713840292821102,0.40619673775981124
"Census Tract 21.01, Multnomah County, Oregon",2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1311.0,0.0,0.0,0.1073087848156374,0.21868470871743673,0.31411055810961136,0.7620944023829165,0.553045547246395
"Census Tract 21.02, Multnomah County, Oregon",2020.0,127.0,0.0,0.0,0.0,0.322834646,0.677165354,0.0,0.0,0.0,1849.0,0.0,0.0,0.04184694631332815,0.11258729809559144,0.5148328427269281,0.9563790135358958,0.26711644483876235
"Census Tract 22.03, Multnomah County, Oregon",2020.0,640.0,0.0,0.08584971909147755,0.0125,0.328125,0.64375,0.0,0.0,0.0,3794.0,0.02304558266761767,0.0,0.06303613225390801,0.26279480146936013,0.34025877575721936,0.5796306422565679,0.6842196879733844
"Census Tract 23.03, Multnomah County, Oregon",2020.0,257.0,0.0,0.0,0.280155642,0.221789883,0.498054475,0.0,0.0,0.0,3179.0,0.02500355283896812,0.0,0.0,0.23091757027414428,0.5470689752577559,0.7373125487093471,0.3504984508622829
"Census Tract 24.01, Multnomah County, Oregon",2020.0,876.0,0.0,0.018816379346200406,0.068493151,0.069634703,0.757990868,0.19328999340621103,0.08521461089354153,0.0,2197.0,0.0,0.0,0.0,0.2659753409454084,0.306873490507885,0.6055216390723852,0.7103862739923845
"Census Tract 24.02, Multnomah County, Oregon",2020.0,563.0,0.0,0.0,0.060390764,0.444049734,0.406749556,0.20320920077993299,0.0,0.0,2874.0,0.0,0.0,0.0,0.2821094674559238,0.3405500133759958,0.7903679985614036,0.4564348978933215
"Census Tract 25.01, Multnomah County, Oregon",2020.0,1680.0,0.0,0.0,0.002380952,0.067261905,0.811904762,0.16752421374301055,0.1618642862357934,0.07787216615517485,3556.0,0.03129382054970643,0.026046533290868593,0.0,0.09397466576071327,0.20252230375849775,0.7064803693763501,0.8822390427653426
"Census Tract 25.02, Multnomah County, Oregon",2020.0,746.0,0.03757518586048005,0.0,0.077747989,0.126005362,0.556300268,0.435543235206402,0.11435924820229089,0.0771623397874833,3560.0,0.06921559841409249,0.0,0.027662153345404495,0.18876404569477284,0.4223440933421558,0.6914508196107998,0.5560517995485044
"Census Tract 26, Multnomah County, Oregon",2020.0,1118.0,0.03259428855647787,0.6831118960018975,0.0,0.106440072,0.719141324,0.08800521407525469,0.0,0.0,2229.0,0.0,0.0,0.0,0.15155948337282818,0.3084829367603545,0.7738472038094051,0.6487816232120319
"Census Tract 27.01, Multnomah County, Oregon",2020.0,1153.0,0.02674258307570077,0.0,0.018213356,0.082393755,0.78057242,0.2500477756991566,0.0,0.0,2188.0,0.0,0.0,0.0,0.13436928695000397,0.38692047994657147,0.7238242354177556,0.6410745831563499
"Census Tract 27.02, Multnomah County, Oregon",2020.0,669.0,0.0,0.0,0.013452915,0.325859492,0.660687593,0.0,0.0,0.0,2987.0,0.047899343571121286,0.0708758669865724,0.0,0.26410095946845147,0.31740717718590655,0.8107617960245156,0.4550412235578998
"Census Tract 28.01, Multnomah County, Oregon",2020.0,1028.0,0.0,0.0,0.0,0.321011673,0.644941634,0.07790345009134776,0.0,0.0,2363.0,0.11773256644631554,0.0,0.0,0.24806344208830367,0.4717436131056779,0.6924319432776094,0.4355836098748969
"Census Tract 28.02, Multnomah County, Oregon",2020.0,923.0,0.0,0.0,0.014084507,0.487540628,0.498374865,0.0,0.0,0.0,2515.0,0.009481467852230292,0.13152722350076604,0.0,0.24323623417861828,0.47217225749681313,0.6570602183232153,0.48623944400042335
"Census Tract 29.01, Multnomah County, Oregon",2020.0,1296.0,0.0,0.029676448479811633,0.036265432,0.824074074,0.134259259,0.0,0.0,0.0,4010.0,0.2497574535119794,0.04289558265718558,0.0,0.2827930174554483,0.5320930467637652,0.6607985625735107,0.33107198043081676
"Census Tract 29.02, Multnomah County, Oregon",2020.0,1902.0,0.060424533912732184,0.0924396534165798,0.0,0.69873817,0.251840168,0.0,0.05887065990063594,0.0,4698.0,0.18949480263316815,0.0,0.0,0.2518740619117398,0.47210903582491437,0.542067624972954,0.5773711135033702
"Census Tract 29.03, Multnomah County, Oregon",2020.0,975.0,0.04599973317207236,0.0619878981840463,0.112820513,0.851282051,0.008205128,0.0,0.0,0.0,3457.0,0.07357713896385837,0.2908893685504859,0.0,0.5509426363123877,0.717492151035563,0.37225677187459083,0.17144285886230062
"Census Tract 30, Multnomah County, Oregon",2020.0,1784.0,0.023568740700423734,0.0,0.017376682,0.319506726,0.65470852,0.0,0.0,0.0,4031.0,0.061128137474356616,0.0,0.02442998857480751,0.13998037007653538,0.5502277968315339,0.6470287349441233,0.5283278316618195
"Census Tract 31, Multnomah County, Oregon",2020.0,1401.0,0.11204432085039369,0.0,0.019985724,0.189150607,0.733761599,0.03919718364738959,0.0,0.0,4173.0,0.0,0.03804928335461202,0.016856200011617504,0.189478947781232,0.48560600470123466,0.6479993915301121,0.5520109508080528
"Census Tract 32, Multnomah County, Oregon",2020.0,1290.0,0.03694019481858511,0.0,0.010077519,0.264341085,0.698449612,0.0319274725450786,0.0,0.0,3425.0,0.03713228812185085,0.0,0.04107498297292786,0.19673754299357388,0.2907967410837025,0.6732575580151666,0.7071758500576586
"Census Tract 33.01, Multnomah County, Oregon",2020.0,551.0,0.0,0.0,0.034482759,0.564428312,0.401088929,0.0,0.0,0.0,2366.0,0.21836895682837446,0.0,0.0,0.3380499101996174,0.5569554576506659,0.5209604533270079,0.4124864971166731
"Census Tract 33.02, Multnomah County, Oregon",2020.0,777.0,0.0,0.19092447318079497,0.0,0.366795367,0.577863578,0.04711733619043367,0.0,0.0,2820.0,0.0,0.0,0.0,0.5024976870417407,0.4530263801389807,0.46468841324850296,0.45746892733640915
"Census Tract 34.01, Multnomah County, Oregon",2020.0,892.0,0.04085248257261702,0.11087317872911537,0.010089686,0.374439462,0.567264574,0.0,0.0,0.07039923468279745,2764.0,0.025881940061271695,0.0,0.010179581606927094,0.32835210472810283,0.39775955288885884,0.6306096806520973,0.5124820330662309
"Census Tract 34.02, Multnomah County, Oregon",2020.0,583.0,0.13943422864675453,0.0,0.02058319,0.586620926,0.343053173,0.0,0.0,0.0,3761.0,0.0,0.0,0.05610814357665599,0.19129972447561758,0.2704194680550591,0.9413213349612436,0.44649142111682677
"Census Tract 35.01, Multnomah County, Oregon",2020.0,705.0,0.0,0.13248864352443945,0.017021277,0.472340426,0.475177305,0.025964659832708868,0.0,0.0,2786.0,0.11126940808085244,0.0,0.0,0.24513873739468606,0.41111832778647184,0.8023396059594212,0.38292187297711605
"Census Tract 35.02, Multnomah County, Oregon",2020.0,547.0,0.0,0.0,0.0,0.316270567,0.632541133,0.1171257711963666,0.0,0.0,2413.0,0.032940864154882045,0.0,0.0,0.45179192342484037,0.2817849522032056,0.751593100379783,0.36760934823528046
"Census Tract 36.01, Multnomah County, Oregon",2020.0,1354.0,0.1739003996294122,0.13391034234450444,0.127031019,0.545051699,0.241506647,0.0,0.0,0.0,3701.0,0.019329280120147677,0.0,0.0,0.2333799316637357,0.5123454411313609,0.6788014583222798,0.4489256680600842
"Census Tract 36.02, Multnomah County, Oregon",2020.0,2195.0,0.022986770461674685,0.0,0.028246014,0.30022779,0.66332574,0.0,0.0,0.0,5223.0,0.08826738390654044,0.0025333427366177525,0.056563629099083065,0.21292110898231573,0.5834409654461079,0.642830202942525,0.40359141629716955
"Census Tract 36.03, Multnomah County, Oregon",2020.0,576.0,0.05353159123951692,0.03815542826537579,0.036458333,0.475694444,0.420138889,0.015889829492872022,0.0,0.18170172451741445,1487.0,0.36348813107761696,0.16016777982235997,0.0,0.40156720589456196,0.3902819142609015,0.651201210557083,0.3135440491580066
"Census Tract 37.01, Multnomah County, Oregon",2020.0,1026.0,0.0,0.0,0.035087719,0.80214425,0.162768031,0.0,0.0,0.0,3503.0,0.31994200584047855,0.21530213851064411,0.2971868236677633,0.2830617224987397,0.5019371137124818,0.5766289502673425,0.32710364583954415
"Census Tract 37.02, Multnomah County, Oregon",2020.0,673.0,0.0,0.0,0.007429421,0.383358098,0.603268945,0.013599616272338952,0.0,0.0,2260.0,0.0,0.0,0.0,0.23189688244737605,0.47036100486357924,0.7424097727225891,0.42921073928681835
"Census Tract 38.01, Multnomah County, Oregon",2020.0,754.0,0.04461181028509116,0.0,0.038461538,0.685676393,0.25066313,0.021242638984851073,0.0,0.0,2228.0,0.09989301859174263,0.0,0.02209992486043414,0.25407852686672794,0.5742593066292612,0.6320286949979926,0.3874929254994551
"Census Tract 38.02, Multnomah County, Oregon",2020.0,903.0,0.031042179177153854,0.0,0.031007752,0.728682171,0.210409745,0.0,0.0,0.09851734706084347,2688.0,0.0946265503435513,0.0,0.10467396911282853,0.2683423915524574,0.5237268513641485,0.6497861256651841,0.38291818059338595
"Census Tract 38.03, Multnomah County, Oregon",2020.0,952.0,0.0,0.0,0.031512605,0.572478992,0.396008403,0.0,0.0,0.0,3487.0,0.02051553368601246,0.15178249356313867,0.08270654542276161,0.1984763283836686,0.46469198527097466,0.8574927978139972,0.2946109772067197
"Census Tract 39.02, Multnomah County, Oregon",2020.0,1095.0,0.061438000706187205,0.0,0.00913242,0.597260274,0.361643836,0.02298583678160897,0.0,0.0,2886.0,0.019279418363120943,0.0,0.05118361170490171,0.23221549262106747,0.5063781718459125,0.5989346379617742,0.5291523079563565
"Census Tract 39.03, Multnomah County, Oregon",2020.0,865.0,0.0,0.0,0.128323699,0.707514451,0.16416185,0.0,0.0,0.0,2900.0,0.0,0.0,0.36140673714816374,0.4521139429028772,0.4530779048055994,0.4812034866720432,0.3923936887256428
"Census Tract 39.04, Multnomah County, Oregon",2020.0,1352.0,0.02902627582341216,0.0,0.028106509,0.826183432,0.13535503,0.0,0.0,0.0,3142.0,0.06830459001359064,0.09264674184795445,0.04925207144481114,0.26734564024880303,0.5894772637262011,0.5904594391821717,0.38920821258211236
"Census Tract 40.02, Multnomah County, Oregon",2020.0,1133.0,0.0,0.0,0.019417476,0.565754634,0.413062665,0.004039074152884668,0.0,0.0,2990.0,0.037217664358456005,0.0,0.011762695208156407,0.3224661918626322,0.4195820275986961,0.5847608964890559,0.5431229524902468
"Census Tract 40.03, Multnomah County, Oregon",2020.0,1471.0,0.0,0.12325942235693714,0.142080218,0.793337865,0.042148199,0.0,0.0,0.0,5051.0,0.4941338115801542,0.32483135284373715,0.10166078966026904,0.5784476602062972,0.543015735959943,0.41424077965927536,0.13767745183308144
"Census Tract 41.02, Multnomah County, Oregon",2020.0,1673.0,0.0,0.0,0.098027496,0.696951584,0.196054991,0.0,0.0,0.04691879342286036,4492.0,0.10440097290915278,0.032401609866991594,0.04071379647316591,0.501238917825225,0.36115233548379466,0.6160842738613905,0.3461246356403545
"Census Tract 41.03, Multnomah County, Oregon",2020.0,1286.0,0.0,0.0,0.145412131,0.732503888,0.122083981,0.0,0.0,0.0,3380.0,0.11052828575287289,0.18399023346299898,0.0,0.3522510926245209,0.6097367009665945,0.630813494607296,0.2221081145918983
"Census Tract 41.04, Multnomah County, Oregon",2020.0,397.0,0.0,0.1383975327147868,0.047858942,0.753148615,0.173803526,0.0,0.0,0.0,2204.0,0.0,0.49228419495337367,0.20425672653583082,0.6561982153696012,0.5918099840626532,0.35558930586298326,0.13624780787188398
"Census Tract 42, Multnomah County, Oregon",2020.0,772.0,0.018154849981610904,0.0,0.165803109,0.725388601,0.102331606,0.0,0.0,0.0,3337.0,0.0,0.0,0.012647450196209636,0.3857930193837961,0.504521217191557,0.6682314116889098,0.30489377002130386
"Census Tract 43, Multnomah County, Oregon",2020.0,401.0,0.03495148162030285,0.0,0.034912718,0.433915212,0.476309227,0.09700325466923757,0.0,0.0,843.0,0.06600285748485263,0.0,0.0,0.3877456285998291,0.2953673894709806,0.5475010933239678,0.6374393316065543
"Census Tract 45, Multnomah County, Oregon",2020.0,623.0,0.0,0.0,0.0,0.158908507,0.637239165,0.44073237664751974,0.0,0.05879786149918821,2403.0,0.13561957557160526,0.0,0.0,0.10562883305695384,0.2614368728464927,0.6658415289900438,0.8311796700172966
"Census Tract 46.01, Multnomah County, Oregon",2020.0,1302.0,0.01722340215194383,0.0,0.0,0.161290323,0.458525346,0.5342497848757839,0.602000000138632,0.14469151460150997,2747.0,0.06655205218886158,0.0,0.0,0.1110143871401639,0.22451428448934121,0.6088154952876218,0.942847729832791
"Census Tract 46.02, Multnomah County, Oregon",2020.0,651.0,0.0,0.0,0.041474654,0.075268817,0.35483871,0.8084042794752885,0.3603809536971947,0.5626892164729703,1536.0,0.046574004874624625,0.017228691537824692,0.0,0.0713315216895085,0.20325589771548658,0.6716701147097578,0.941493644409926
"Census Tract 47, Multnomah County, Oregon",2020.0,584.0,0.0,0.0,0.0,0.275684932,0.476027397,0.28993499010931656,0.5021575324787982,0.1433701273222658,3745.0,0.0,0.0,0.030052189718829243,0.17456318648726038,0.23986549972372315,0.839499384520082,0.6145703880118033
"Census Tract 48, Multnomah County, Oregon",2020.0,305.0,0.0,0.0,0.0,0.695081967,0.186885246,0.0,0.29719344261896496,0.3259907683429288,2230.0,0.0035644042250116983,0.0,0.03785161081596144,0.18834080621680638,0.4517806711031037,0.805154443451738,0.4154947171096307
"Census Tract 49.01, Multnomah County, Oregon",2020.0,261.0,0.0,0.0,0.0,0.379310345,0.318007663,0.49094097029584244,0.4698697291627134,0.0,2122.0,0.0,0.0,0.0033148434750879443,0.12047699078575512,0.2978621536485517,0.9791943374768796,0.4682956602325468
"Census Tract 49.02, Multnomah County, Oregon",2020.0,110.0,0.0,0.0,0.0,0.481818182,0.518181818,0.0,0.0,0.0,1977.0,0.0,0.0,0.0,0.25031338573891243,0.4960324148820016,0.6198040133868443,0.516632116307061
"Census Tract 50.01, Multnomah County, Oregon",2020.0,534.0,0.0,0.0,0.0,0.653558052,0.269662921,0.1456865359445497,0.06989512974427563,0.0,2605.0,0.0,0.0,0.07830658088020703,0.10865392688093639,0.19704881779534078,0.7670677626214922,0.7955459839907884
"Census Tract 50.02, Multnomah County, Oregon",2020.0,123.0,0.3646320408819965,0.0,0.504065041,0.0,0.365853659,0.0,0.0,0.0,612.0,0.0,0.0,0.0,0.0,0.48196562544536536,0.9286468946701548,0.46484546447536085
"Census Tract 51.01, Multnomah County, Oregon",2020.0,755.0,0.0,0.0,0.0,0.352317881,0.462251656,0.3515546074874199,0.0,0.16634732573842215,2961.0,0.0,0.0,0.0,0.17637989465990964,0.40428569654415725,0.6736209302463056,0.6325100882284919
"Census Tract 51.02, Multnomah County, Oregon",2020.0,758.0,0.0,0.11597639921168804,0.0,0.306068602,0.447229551,0.14489512933431314,0.23213192549551623,0.6213336042636889,2993.0,0.0,0.0,0.0,0.11714289930981363,0.1740639974781203,0.8635627001544137,0.7267384349108691
"Census Tract 51.03, Multnomah County, Oregon",2020.0,316.0,0.0,0.0,0.0,0.816455696,0.183544304,0.0,0.0,0.0,2645.0,0.0,0.0,0.06914418509079134,0.800164378139016,0.5221031990058722,0.22581908762668298,0.3054887060906726
"Census Tract 52.01, Multnomah County, Oregon",2020.0,64.0,0.0,0.0,0.734375,0.265625,0.0,0.0,0.0,0.0,1629.0,0.08783016950429981,0.1786961622823412,0.03454433602268669,0.23204419836031706,0.6995884776342457,0.4944373972294385,0.4050633122705858
"Census Tract 52.02, Multnomah County, Oregon",2020.0,441.0,0.0,0.0,0.10430839,0.650793651,0.16553288,0.1089588386533016,0.0,0.16612729337958337,2195.0,0.0,0.0,0.0,0.17969693961412384,0.26439599300246724,0.8757141701189904,0.5526260754645476
"Census Tract 55, Multnomah County, Oregon",2020.0,309.0,0.10885859329376119,0.0,0.148867314,0.346278317,0.414239482,0.0,0.27609061301028154,0.0,2053.0,0.15099686831125256,0.0,0.027409995254661597,0.25083123295594345,0.4478154303660555,0.5783453868143112,0.5658299152212101
"Census Tract 56.01, Multnomah County, Oregon",2020.0,278.0,0.0,0.0,0.097122302,0.517985612,0.384892086,0.0,0.0,0.0,2240.0,0.0780669068154504,0.998279873764876,0.047103290321227384,0.22581521671247637,0.44548847329943936,0.5502644786795917,0.4894884986849939
"Census Tract 56.02, Multnomah County, Oregon",2020.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,854.0,0.2699183511145382,0.0,0.24709921476895735,0.39344262181325723,0.5606978672768105,0.6103894271355988,0.16887389424170607
"Census Tract 57.01, Multnomah County, Oregon",2020.0,62.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,352.0,0.0,0.0,0.0,0.34757905097559716,0.19044612742053696,0.956406823789538,0.35919876782408855
"Census Tract 57.02, Multnomah County, Oregon",2020.0,590.0,0.07601650991845714,0.0,0.115254237,0.610169492,0.166101695,0.1861534037445893,0.0,0.0,3139.0,0.1190142115227937,0.02950668614540274,0.05378087943046261,0.08493427715830658,0.3313258186015167,0.7501677094947675,0.6740555394096908
"Census Tract 58, Multnomah County, Oregon",2020.0,1295.0,0.0,0.06364149289172567,0.057142857,0.083397683,0.645559846,0.29860611333039033,0.20998609803638066,0.16971923123738386,3729.0,0.002131568254159929,0.0,0.04527170449288911,0.07345482438368359,0.3549215991509725,0.6562309261524697,0.8005152469607297
"Census Tract 59.01, Multnomah County, Oregon",2020.0,337.0,0.0,0.0,0.109792285,0.53115727,0.359050445,0.0,0.0,0.0,1940.0,0.0,0.3000990123508083,0.054387302475517464,0.08565665524476059,0.3988654341576703,0.7146599179196247,0.6313751533860456
"Census Tract 59.02, Multnomah County, Oregon",2020.0,735.0,0.0,0.0,0.036734694,0.163265306,0.726530612,0.13386371416388676,0.07979863723357883,0.0,2988.0,0.0,0.0,0.0,0.06478086204189157,0.35191559903736963,0.6457270757056572,0.8377097089240764
"Census Tract 59.03, Multnomah County, Oregon",2020.0,1014.0,0.0,0.0,0.015779093,0.50295858,0.453648915,0.031591615426406074,0.0,0.07225062641742609,2505.0,0.0,0.0,0.0,0.05467326257066207,0.19421052136412142,0.8504349844035066,0.7878713081032537
"Census Tract 60.01, Multnomah County, Oregon",2020.0,398.0,0.0,0.0,0.045226131,0.24120603,0.565326633,0.24721062942772973,0.214351758341902,0.0,1187.0,0.0,0.0,0.0,0.08922750072053738,0.2856073063689583,0.7761388954077122,0.7373106975709822
"Census Tract 60.02, Multnomah County, Oregon",2020.0,754.0,0.022305906544099988,0.0,0.022546419,0.164456233,0.805039788,0.0,0.0,0.0,1895.0,0.0,0.0,0.0,0.1474360438974358,0.29412405163086863,0.776521914908834,0.6651337604233978
"Census Tract 61, Multnomah County, Oregon",2020.0,873.0,0.028898027989125562,0.0,0.017182131,0.162657503,0.76975945,0.07076708009074298,0.0,0.04795426998415759,2057.0,0.030913486544928467,0.0,0.02051752170238618,0.16867113431744615,0.21974777111811847,0.7558424112076703,0.7280017793614977
"Census Tract 62, Multnomah County, Oregon",2020.0,962.0,0.0,0.0,0.005197505,0.396049896,0.575883576,0.01427111542493823,0.0,0.08703550628479231,2545.0,0.006246470758527681,0.0,0.002763884236814713,0.13704621173075046,0.525308467669554,0.6912750204363283,0.5286361427398977
"Census Tract 63, Multnomah County, Oregon",2020.0,1515.0,0.020352605019417627,0.04714651192728691,0.028382838,0.287128713,0.333993399,0.268837052819393,0.6370244204586558,0.5112115087279799,3257.0,0.017083331077909523,0.0,0.0,0.12671036234663627,0.3475493561525467,0.715209333779229,0.6951273668505684
"Census Tract 64.02, Multnomah County, Oregon",2020.0,2170.0,0.018084573240629107,0.0,0.073271889,0.325345622,0.55437788,0.03585097296913991,0.1326857160790944,0.0,4463.0,0.0,0.09487170801796274,0.0,0.11538349191973321,0.3424701858715622,0.6415817135062711,0.7830661912472703
"Census Tract 64.03, Multnomah County, Oregon",2020.0,857.0,0.0,0.057700626398011164,0.053675613,0.574095683,0.361726954,0.0,0.0,0.0,2904.0,0.16422789577956431,0.0,0.15744349398713953,0.2942867410996266,0.5810668008980543,0.6768705181124645,0.23402343886470278
"Census Tract 64.04, Multnomah County, Oregon",2020.0,1171.0,0.01436264180279252,0.09853289560690641,0.210930828,0.314261315,0.438087105,0.031264020765361354,0.0,0.0,2810.0,0.022629551364767474,0.0,0.0,0.20470369759672785,0.5125760217237387,0.6125571065413551,0.5511975398111472
"Census Tract 65.01, Multnomah County, Oregon",2020.0,2124.0,0.02111569813394103,0.0,0.013653484,0.577683616,0.36440678,0.05170927881794147,0.07531073549623887,0.0,4556.0,0.0,0.0,0.030878364797830175,0.21162728620060708,0.461599564839992,0.6972135041697517,0.5008362982443718
"Census Tract 65.02, Multnomah County, Oregon",2020.0,1472.0,0.0,0.0,0.285326087,0.353940217,0.343070652,0.01709883915399143,0.0,0.05332550440195543,3753.0,0.0,0.0,0.0018742616578556004,0.16348660136453105,0.5812887605274771,0.6129702132436675,0.5295621585992172
"Census Tract 66.01, Multnomah County, Oregon",2020.0,955.0,0.0,0.0,0.032460733,0.351832461,0.6,0.019167627205014207,0.03908272281800124,0.0,2187.0,0.0,0.0,0.0,0.1093815239239085,0.4221288374164303,0.7489833818340659,0.6043309851511333
"Census Tract 66.02, Multnomah County, Oregon",2020.0,1207.0,0.0,0.0,0.058823529,0.45981773,0.481358741,0.0,0.0,0.0,4174.0,0.0,0.0,0.07246428303178491,0.15705922815161097,0.37031205978214327,0.7332693776535105,0.6029961103967499
"Census Tract 67.01, Multnomah County, Oregon",2020.0,862.0,0.026014929665865365,0.0,0.006960557,0.435034803,0.522041763,0.03981674441015397,0.04948491627056439,0.0,2398.0,0.019888148307067758,0.0,0.0,0.21398266628592508,0.35543287722457045,0.7932789366340738,0.5066679866790333
"Census Tract 67.02, Multnomah County, Oregon",2020.0,891.0,0.0,0.0,0.025813692,0.399551066,0.569023569,0.012840266441766125,0.0,0.0,2413.0,0.039529038575584485,0.0,0.21863108825362954,0.16270563510420477,0.4310119132705921,0.6878352024713706,0.5329926181801249
"Census Tract 68.01, Multnomah County, Oregon",2020.0,620.0,0.04973257430939843,0.0,0.019354839,0.162903226,0.756451613,0.09964461433047836,0.0,0.0,1533.0,0.0,0.0,0.059649822415230806,0.25372245451914954,0.327345144023213,0.5726271950412383,0.7216778896561488
"Census Tract 68.02, Multnomah County, Oregon",2020.0,1096.0,0.0,0.0,0.008211679,0.156934307,0.77919708,0.08350859746470411,0.043784672363023545,0.057295726064920095,2572.0,0.2503262256920854,0.0,0.02187897703103431,0.13276759686416167,0.4274523347130603,0.5320141902267178,0.7419996317652284
"Census Tract 69, Multnomah County, Oregon",2020.0,1011.0,0.0,0.0,0.043521266,0.100890208,0.410484669,0.5273349086887572,0.3586310552837915,0.7712348626036672,2046.0,0.0,0.0,0.0,0.08211143707331378,0.31735170499548204,0.7758296070157584,0.7126040057965803
"Census Tract 70.01, Multnomah County, Oregon",2020.0,1763.0,0.0,0.0,0.0,0.277368123,0.575155984,0.2050626340851748,0.26009756163001524,0.04749186554807247,3697.0,0.0,0.0,0.0,0.09730568758448299,0.26732957970873017,0.6530986173748236,0.8817226977699008
"Census Tract 70.02, Multnomah County, Oregon",2020.0,1150.0,0.0,0.0,0.015652174,0.049565217,0.587826087,0.40987472418727755,0.4172869582207462,0.46869564930713387,2545.0,0.034355569300326835,0.0,0.0,0.07533953968672032,0.3025415533478978,0.6749176898846019,0.8368131610132421
"Census Tract 71, Multnomah County, Oregon",2020.0,846.0,0.039760408198796136,0.07143995500320899,0.069739953,0.209219858,0.524822695,0.3489001093516017,0.056723404851822465,0.030927950771193875,2006.0,0.16642196411271376,0.3232055284961197,0.0,0.3040443892667517,0.7199248810544615,0.48903590207273584,0.2806799946823353
"Census Tract 72.01, Multnomah County, Oregon",2020.0,901.0,0.43244408957709823,0.6768883490475406,0.206437292,0.368479467,0.137624861,0.022855959917191183,0.0,0.0,2043.0,0.08559464906483849,0.11010173409884537,0.030987182184122084,0.5202068573772474,0.6721985252893813,0.3366569738807438,0.3055738897191781
"Census Tract 72.02, Multnomah County, Oregon",2020.0,766.0,0.35130345470687024,0.3084313654709627,0.084856397,0.544386423,0.177545692,0.026884099070074927,0.0,0.0,2432.0,0.18956436904437457,0.23938819285324803,0.25163071681142524,0.343893019586857,0.744243420460387,0.4301665671114489,0.21283117728547632
"Census Tract 73, Multnomah County, Oregon",2020.0,75.0,0.0,0.3662921366217649,0.2,0.386666667,0.346666667,0.0,0.0,0.0,925.0,0.0,0.07152236484311313,0.4030343956775455,0.8350646287234332,0.8303274704860443,0.07044223943170634,0.014950436040687076
"Census Tract 74, Multnomah County, Oregon",2020.0,609.0,0.21172907342271205,0.16239552638624768,0.174055829,0.431855501,0.285714286,0.0,0.0,0.01718558063016112,2241.0,0.010640735818683987,0.0,0.41118514147899166,0.5019498280856002,0.5700733550670216,0.4102931263720985,0.2785753932483501
"Census Tract 75, Multnomah County, Oregon",2020.0,1076.0,0.15109694407460147,0.0,0.058550186,0.751858736,0.080855019,0.093566882296065,0.0,0.0729508763773674,3659.0,0.09775576706701451,0.018080954604497726,0.03844815799738645,0.43169314483012644,0.5030460518701794,0.5772724503960371,0.32179654457524276
